chr,gene_id,strand,start,end
chr1,ENSG00000116731.22,+,13786515,13788079
chr1,ENSG00000116731.22,+,13816545,13816570
chr1,ENSG00000116731.22,+,13823159,13825079
chr1,ENSG00000189337.15,+,15065795,15068155
chr1,ENSG00000189337.15,+,15114633,15118043
chr1,ENSG00000171729.13,+,15210490,15210562
chr1,ENSG00000171729.13,+,15214895,15215087
chr1,ENSG00000171729.13,+,15219391,15220480
chr1,ENSG00000142621.19,+,15329574,15330059
chr1,ENSG00000142621.19,+,15383156,15384558
chr1,ENSG00000142621.19,+,15388378,15388422
chr1,ENSG00000142621.19,+,15391210,15391263
chr1,ENSG00000142621.19,+,15397297,15398127
chr1,ENSG00000142634.12,+,15428718,15430343
chr1,ENSG00000162438.11,+,15445597,15445749
chr1,ENSG00000162438.11,+,15446575,15449242
chr1,ENSG00000142615.7,+,15472005,15472091
chr1,ENSG00000132906.17,-,15490832,15493786
chr1,ENSG00000215704.9,+,15491310,15491400
chr1,ENSG00000132906.17,-,15493892,15494001
chr1,ENSG00000132906.17,-,15495273,15495452
chr1,ENSG00000132906.17,-,15504611,15504758
chr1,ENSG00000132906.17,-,15505990,15506079
chr1,ENSG00000132906.17,-,15506899,15507124
chr1,ENSG00000132906.17,-,15507873,15507900
chr1,ENSG00000132906.17,-,15518279,15518395
chr1,ENSG00000132906.17,-,15519881,15520001
chr1,ENSG00000116138.12,+,15566188,15566595
chr1,ENSG00000116138.12,+,15567099,15567269
chr1,ENSG00000116138.12,+,15567778,15571733
chr1,ENSG00000116771.5,-,15572353,15573653
chr1,ENSG00000116138.12,+,15574776,15576092
chr1,ENSG00000197312.11,+,15643565,15643650
chr1,ENSG00000197312.11,+,15649720,15649823
chr1,ENSG00000197312.11,+,15651706,15651895
chr1,ENSG00000197312.11,+,15656617,15656679
chr1,ENSG00000197312.11,+,15659837,15669044
chr1,ENSG00000215695.1,+,15661720,15661722
chr1,ENSG00000116786.11,+,15733932,15734769
chr1,ENSG00000162461.7,+,15739404,15741396
chr1,ENSG00000162460.6,+,15747630,15747982
chr1,ENSG00000162458.12,+,15764493,15764685
chr1,ENSG00000162458.12,+,15764964,15764983
chr1,ENSG00000162458.12,+,15775029,15775242
chr1,ENSG00000162458.12,+,15784659,15786594
chr1,ENSG00000233954.6,-,15807169,15807376
chr1,ENSG00000233954.6,-,15807650,15809348
chr1,ENSG00000065526.10,+,15939425,15940460
chr1,ENSG00000116809.11,-,15941869,15941971
chr1,ENSG00000116809.11,-,15947061,15947123
chr1,ENSG00000116809.11,-,15948496,15948497
chr1,ENSG00000173641.17,-,16014028,16015582
chr1,ENSG00000186510.11,+,16033656,16034050
chr1,ENSG00000184908.17,+,16056914,16057308
chr1,ENSG00000185519.8,-,16057769,16058439
chr1,ENSG00000142627.12,-,16124337,16125217
chr1,ENSG00000142632.16,-,16198104,16198589
chr1,ENSG00000142632.16,-,16205849,16205929
chr1,ENSG00000132881.11,-,16231700,16232050
chr1,ENSG00000037637.10,-,16246839,16250672
chr1,ENSG00000187144.11,-,16387117,16387297
chr1,ENSG00000055070.16,+,16387710,16387794
chr1,ENSG00000055070.16,+,16391375,16391424
chr1,ENSG00000055070.16,+,16393228,16393385
chr1,ENSG00000055070.16,+,16395138,16398145
chr1,ENSG00000187144.11,-,16398643,16398767
chr1,ENSG00000187144.11,-,16410853,16410915
chr1,ENSG00000187144.11,-,16424904,16425099
chr1,ENSG00000157191.19,+,16449098,16449201
chr1,ENSG00000157191.19,+,16450125,16450241
chr1,ENSG00000157191.19,+,16451838,16452015
chr1,ENSG00000157191.19,+,16455818,16455893
chr1,ENSG00000157191.19,+,16458842,16460078
chr1,ENSG00000268991.2,+,16539573,16539575
chr1,ENSG00000219481.10,-,16562319,16563945
chr1,ENSG00000219481.10,-,16564853,16564918
chr1,ENSG00000219481.10,-,16565633,16565805
chr1,ENSG00000219481.10,-,16566408,16566459
chr1,ENSG00000219481.10,-,16567179,16567351
chr1,ENSG00000219481.10,-,16567979,16568030
chr1,ENSG00000219481.10,-,16569073,16569236
chr1,ENSG00000219481.10,-,16573142,16573193
chr1,ENSG00000219481.10,-,16574487,16574692
chr1,ENSG00000219481.10,-,16575157,16575229
chr1,ENSG00000219481.10,-,16576267,16576481
chr1,ENSG00000219481.10,-,16577317,16577419
chr1,ENSG00000219481.10,-,16579193,16579402
chr1,ENSG00000219481.10,-,16580745,16580956
chr1,ENSG00000219481.10,-,16581420,16581492
chr1,ENSG00000219481.10,-,16582544,16582720
chr1,ENSG00000237847.2,+,16673510,16673512
chr1,ENSG00000279132.1,-,16733951,16733954
chr1,ENSG00000058453.16,+,16972444,16972979
chr1,ENSG00000117122.13,-,16974502,16974922
chr1,ENSG00000159363.17,-,16985958,16986223
chr1,ENSG00000159363.17,-,16995859,16995861
chr1,ENSG00000159363.17,-,17000292,17000312
chr1,ENSG00000159363.17,-,17000400,17000534
chr1,ENSG00000159363.17,-,17002034,17002103
chr1,ENSG00000159363.17,-,17002296,17002373
chr1,ENSG00000117118.9,-,17018722,17018883
chr1,ENSG00000117115.12,-,17066761,17069046
chr1,ENSG00000117115.12,-,17079031,17079262
chr1,ENSG00000142623.9,+,17244241,17246005
chr1,ENSG00000142619.4,+,17283077,17284233
chr1,ENSG00000159339.13,+,17334365,17334796
chr1,ENSG00000159339.13,+,17363753,17364004
chr1,ENSG00000276747.1,+,17401436,17401699
chr1,ENSG00000179051.13,-,17406760,17409092
chr1,ENSG00000074964.16,+,17691152,17691192
chr1,ENSG00000074964.16,+,17695158,17695280
chr1,ENSG00000074964.16,+,17696848,17697869
chr1,ENSG00000117148.7,+,17822985,17823008
chr1,ENSG00000117148.7,+,17826517,17827063
chr1,ENSG00000117154.11,+,18378324,18378482
chr1,ENSG00000009709.11,+,18736037,18736138
chr1,ENSG00000009709.11,+,18744927,18748866
chr1,ENSG00000179002.5,-,18839599,18839601
chr1,ENSG00000255275.3,-,18849273,18849550
chr1,ENSG00000255275.3,-,18854213,18854986
chr1,ENSG00000255275.3,-,18857331,18857618
chr1,ENSG00000255275.3,-,18858290,18858462
chr1,ENSG00000255275.3,-,18859475,18859699
chr1,ENSG00000159423.16,-,18871430,18872847
chr1,ENSG00000255275.3,-,18874463,18874581
chr1,ENSG00000255275.3,-,18875382,18875503
chr1,ENSG00000255275.3,-,18876315,18876467
chr1,ENSG00000255275.3,-,18877208,18877255
chr1,ENSG00000255275.3,-,18877416,18877612
chr1,ENSG00000255275.3,-,18879300,18879373
chr1,ENSG00000255275.3,-,18881700,18881887
chr1,ENSG00000255275.3,-,18883124,18883198
chr1,ENSG00000255275.3,-,18883279,18883428
chr1,ENSG00000169991.10,-,18904281,18908563
chr1,ENSG00000127481.14,-,19074506,19074834
chr1,ENSG00000127481.14,-,19111640,19113881
chr1,ENSG00000127463.13,-,19215664,19219305
chr1,ENSG00000127463.13,-,19219370,19219482
chr1,ENSG00000127463.13,-,19219569,19219635
chr1,ENSG00000127463.13,-,19243620,19243707
chr1,ENSG00000127463.13,-,19243950,19244015
chr1,ENSG00000127463.13,-,19244739,19244900
chr1,ENSG00000053372.4,+,19258828,19260128
chr1,ENSG00000211454.13,-,19265982,19267351
chr1,ENSG00000162482.4,-,19282558,19282733
chr1,ENSG00000053371.12,-,19303965,19304276
chr1,ENSG00000053371.12,-,19304285,19304386
chr1,ENSG00000053371.12,-,19306018,19306147
chr1,ENSG00000040487.12,+,19324633,19324663
chr1,ENSG00000040487.12,+,19325532,19325582
chr1,ENSG00000040487.12,+,19326245,19326387
chr1,ENSG00000040487.12,+,19326531,19326623
chr1,ENSG00000040487.12,+,19327227,19327412
chr1,ENSG00000040487.12,+,19327619,19328081
chr1,ENSG00000040487.12,+,19328572,19329300
chr1,ENSG00000077549.17,-,19338776,19339617
chr1,ENSG00000077549.17,-,19342752,19342764
chr1,ENSG00000173436.13,+,19626399,19629821
chr1,ENSG00000270136.5,+,19634437,19634524
chr1,ENSG00000270136.5,+,19640346,19640469
chr1,ENSG00000270136.5,+,19640584,19640729
chr1,ENSG00000158747.13,+,19655012,19655033
chr1,ENSG00000270136.5,+,19655012,19655200
chr1,ENSG00000270136.5,+,19655324,19655435
chr1,ENSG00000270136.5,+,19656866,19656927
chr1,ENSG00000158747.13,+,19657127,19658456
chr1,ENSG00000270136.5,+,19657127,19658056
chr1,ENSG00000158748.3,+,19679366,19679562
chr1,ENSG00000162542.13,-,19682213,19683042
chr1,ENSG00000178828.6,-,19814029,19814420
chr1,ENSG00000169914.5,+,19907744,19912945
chr1,ENSG00000188784.4,-,19920009,19920309
chr1,ENSG00000188257.10,-,19975432,19975703
chr1,ENSG00000127472.10,+,20084821,20084830
chr1,ENSG00000127472.10,+,20090690,20091168
chr1,ENSG00000117215.14,-,20111939,20114258
chr1,ENSG00000158786.4,+,20148399,20150386
chr1,ENSG00000187980.6,-,20161253,20163993
chr1,ENSG00000162543.5,+,20191402,20196048
chr1,ENSG00000158816.15,+,20310576,20310601
chr1,ENSG00000158816.15,+,20318609,20318721
chr1,ENSG00000158816.15,+,20319382,20319506
chr1,ENSG00000158816.15,+,20323356,20323532
chr1,ENSG00000158816.15,+,20327890,20328000
chr1,ENSG00000158816.15,+,20330180,20330382
chr1,ENSG00000158816.15,+,20330869,20330983
chr1,ENSG00000158816.15,+,20332766,20332951
chr1,ENSG00000158816.15,+,20336303,20336486
chr1,ENSG00000158816.15,+,20337646,20337836
chr1,ENSG00000158816.15,+,20337975,20339222
chr1,ENSG00000158816.15,+,20342432,20342609
chr1,ENSG00000158816.15,+,20343079,20343393
chr1,ENSG00000158816.15,+,20345456,20345593
chr1,ENSG00000158816.15,+,20348245,20348358
chr1,ENSG00000158816.15,+,20349271,20349298
chr1,ENSG00000158816.15,+,20350156,20350230
chr1,ENSG00000158816.15,+,20350857,20350926
chr1,ENSG00000158816.15,+,20352055,20352172
chr1,ENSG00000158816.15,+,20353757,20354251
chr1,ENSG00000158816.15,+,20354261,20354894
chr1,ENSG00000162545.5,-,20482391,20483651
chr1,ENSG00000090432.6,-,20499448,20500692
chr1,ENSG00000183114.7,+,20553961,20555010
chr1,ENSG00000158825.5,+,20618566,20618908
chr1,ENSG00000158828.5,+,20650689,20651511
chr1,ENSG00000244038.9,-,20651767,20652381
chr1,ENSG00000117245.12,-,20664014,20664586
chr1,ENSG00000189410.11,-,20719732,20721794
chr1,ENSG00000189410.11,-,20726058,20726066
chr1,ENSG00000189410.11,-,20728045,20728086
chr1,ENSG00000127483.17,-,20742661,20744799
chr1,ENSG00000127483.17,-,20775655,20775956
chr1,ENSG00000127483.17,-,20779894,20779911
chr1,ENSG00000127483.17,-,20780350,20780540
chr1,ENSG00000075151.20,-,20806292,20807321
chr1,ENSG00000075151.20,-,20941242,20941378
chr1,ENSG00000075151.20,-,21002743,21002808
chr1,ENSG00000075151.20,-,21050866,21050994
chr1,ENSG00000117298.14,-,21217247,21219957
chr1,ENSG00000142794.18,+,21449796,21449888
chr1,ENSG00000142794.18,+,21451767,21451858
chr1,ENSG00000142794.18,+,21466113,21466156
chr1,ENSG00000142794.18,+,21466996,21467309
chr1,ENSG00000142794.18,+,21468155,21468334
chr1,ENSG00000142794.18,+,21468441,21468585
chr1,ENSG00000142794.18,+,21468688,21468897
chr1,ENSG00000142794.18,+,21470632,21470734
chr1,ENSG00000142794.18,+,21471569,21471783
chr1,ENSG00000142794.18,+,21472843,21472915
chr1,ENSG00000142794.18,+,21473380,21473585
chr1,ENSG00000142794.18,+,21474900,21474951
chr1,ENSG00000142794.18,+,21478144,21478307
chr1,ENSG00000142794.18,+,21479349,21479400
chr1,ENSG00000142794.18,+,21480051,21480223
chr1,ENSG00000142794.18,+,21480930,21480981
chr1,ENSG00000142794.18,+,21481597,21481769
chr1,ENSG00000142794.18,+,21482484,21482535
chr1,ENSG00000142794.18,+,21483143,21485005
chr1,ENSG00000162551.13,+,21553978,21554081
chr1,ENSG00000162551.13,+,21560626,21560729
chr1,ENSG00000162551.13,+,21577646,21578412
chr1,ENSG00000076864.19,-,21596215,21597264
chr1,ENSG00000076864.19,-,21597686,21597728
chr1,ENSG00000076864.19,-,21597961,21598095
chr1,ENSG00000076864.19,-,21598400,21598452
chr1,ENSG00000076864.19,-,21620033,21620050
chr1,ENSG00000076864.19,-,21626304,21626397
chr1,ENSG00000090686.15,-,21678298,21679419
chr1,ENSG00000090686.15,-,21727851,21728564
chr1,ENSG00000090686.15,-,21728612,21728719
chr1,ENSG00000090686.15,-,21729704,21729822
chr1,ENSG00000090686.15,-,21756577,21756702
chr1,ENSG00000090686.15,-,21757663,21757783
chr1,ENSG00000187942.11,+,21822213,21825221
chr1,ENSG00000142798.17,-,21822245,21823318
chr1,ENSG00000142798.17,-,21835409,21835494
chr1,ENSG00000219073.7,+,21989277,21989344
chr1,ENSG00000219073.7,+,21998187,21998642
chr1,ENSG00000142789.19,+,22005798,22006068
chr1,ENSG00000142789.19,+,22010144,22010185
chr1,ENSG00000142789.19,+,22012450,22012539
chr1,ENSG00000070831.15,+,22074094,22074219
chr1,ENSG00000070831.15,+,22078429,22078478
chr1,ENSG00000070831.15,+,22090030,22090804
chr1,ENSG00000070831.15,+,22091515,22092946
chr1,ENSG00000162552.14,-,22117305,22120052
chr1,ENSG00000162552.14,-,22127038,22127269
chr1,ENSG00000162552.14,-,22129764,22129851
chr1,ENSG00000184677.16,+,22489880,22489948
chr1,ENSG00000184677.16,+,22526394,22531157
chr1,ENSG00000070886.10,+,22589377,22589621
chr1,ENSG00000070886.10,+,22601739,22603594
chr1,ENSG00000173372.16,+,22639405,22639608
chr1,ENSG00000159189.11,+,22647781,22648110
chr1,ENSG00000173369.15,+,22659440,22659462
chr1,ENSG00000173369.15,+,22661384,22661538
chr1,ENSG00000133216.16,+,22891147,22891265
chr1,ENSG00000133216.16,+,22912601,22921500
chr1,ENSG00000215906.8,-,22953043,22953045
chr1,ENSG00000227868.5,-,23010834,23010903
chr1,ENSG00000004487.15,+,23083362,23083689
chr1,ENSG00000169641.13,-,23084023,23088897
chr1,ENSG00000169641.13,-,23090427,23090892
chr1,ENSG00000169641.13,-,23094262,23094380
chr1,ENSG00000169641.13,-,23109022,23109127
chr1,ENSG00000169641.13,-,23109585,23109650
chr1,ENSG00000179546.4,-,23191895,23193088
chr1,ENSG00000125944.18,-,23304688,23310456
chr1,ENSG00000125945.14,-,23359448,23361971
chr1,ENSG00000204219.9,-,23381061,23381468
chr1,ENSG00000204219.9,-,23383433,23384053
chr1,ENSG00000204219.9,-,23403481,23404141
chr1,ENSG00000088280.18,-,23428563,23429930
chr1,ENSG00000088280.18,-,23431035,23431125
chr1,ENSG00000088280.18,-,23431696,23431918
chr1,ENSG00000088280.18,-,23433077,23433272
chr1,ENSG00000088280.18,-,23433362,23433532
chr1,ENSG00000088280.18,-,23433626,23433693
chr1,ENSG00000088280.18,-,23434254,23434369
chr1,ENSG00000088280.18,-,23434533,23434618
chr1,ENSG00000088280.18,-,23435851,23436028
chr1,ENSG00000088280.18,-,23436560,23436654
chr1,ENSG00000088280.18,-,23436911,23437044
chr1,ENSG00000088280.18,-,23437130,23437320
chr1,ENSG00000088280.18,-,23437424,23437472
chr1,ENSG00000088280.18,-,23438747,23438834
chr1,ENSG00000088280.18,-,23439161,23439230
chr1,ENSG00000088280.18,-,23441102,23441211
chr1,ENSG00000088280.18,-,23441387,23441473
chr1,ENSG00000088280.18,-,23441655,23441730
chr1,ENSG00000088280.18,-,23442186,23442271
chr1,ENSG00000088280.18,-,23442501,23442612
chr1,ENSG00000088280.18,-,23451479,23451528
chr1,ENSG00000088280.18,-,23452697,23452771
chr1,ENSG00000088280.18,-,23455881,23456026
chr1,ENSG00000088280.18,-,23456122,23456160
chr1,ENSG00000007968.6,-,23506430,23509882
chr1,ENSG00000117318.8,-,23557918,23558415
chr1,ENSG00000197880.8,+,23640547,23640568
chr1,ENSG00000142676.12,+,23694795,23695395
chr1,ENSG00000142676.12,+,23695930,23696128
chr1,ENSG00000142676.12,+,23696371,23696425
chr1,ENSG00000011007.12,+,23759571,23762059
chr1,ENSG00000057757.9,+,23787374,23788232
chr1,ENSG00000011009.10,+,23794340,23795539
chr1,ENSG00000117308.14,-,23795599,23795951
chr1,ENSG00000117305.14,-,23801885,23802564
chr1,ENSG00000117305.14,-,23804400,23804525
chr1,ENSG00000117305.14,-,23808135,23808323
chr1,ENSG00000117305.14,-,23810736,23810799
chr1,ENSG00000117305.14,-,23814190,23814338
chr1,ENSG00000117305.14,-,23816675,23816770
chr1,ENSG00000117305.14,-,23817476,23817583
chr1,ENSG00000179163.11,-,23845077,23845717
chr1,ENSG00000188822.7,-,23870526,23874537
chr1,ENSG00000188822.7,-,23875618,23875662
chr1,ENSG00000189266.11,+,23960929,23961134
chr1,ENSG00000189266.11,+,23961440,23961457
chr1,ENSG00000189266.11,+,23961875,23963462
chr1,ENSG00000188529.14,-,23964804,23967928
chr1,ENSG00000188529.14,-,23969083,23971144
chr1,ENSG00000188529.14,-,23971339,23972012
chr1,ENSG00000188529.14,-,23974974,23975080
chr1,ENSG00000142661.18,-,24056035,24057366
chr1,ENSG00000142677.3,-,24119771,24120807
chr1,ENSG00000185436.11,-,24154157,24157829
chr1,ENSG00000185436.11,-,24159000,24159048
chr1,ENSG00000185436.11,-,24161378,24161418
chr1,ENSG00000185436.11,-,24169535,24169601
chr1,ENSG00000158055.15,+,24331426,24331546
chr1,ENSG00000158055.15,+,24339668,24339762
chr1,ENSG00000158055.15,+,24342115,24342273
chr1,ENSG00000158055.15,+,24342694,24342772
chr1,ENSG00000158055.15,+,24342892,24343025
chr1,ENSG00000158055.15,+,24344897,24344931
chr1,ENSG00000158055.15,+,24346553,24346641
chr1,ENSG00000158055.15,+,24347468,24347553
chr1,ENSG00000158055.15,+,24350058,24350122
chr1,ENSG00000158055.15,+,24354374,24355318
chr1,ENSG00000001460.17,-,24356999,24358545
chr1,ENSG00000158055.15,+,24364369,24364482
chr1,ENSG00000001460.17,-,24369043,24369349
chr1,ENSG00000001460.17,-,24379273,24379613
chr1,ENSG00000001461.16,+,24454095,24454824
chr1,ENSG00000001461.16,+,24464065,24466378
chr1,ENSG00000001461.16,+,24469183,24472976
chr1,ENSG00000117602.11,+,24531218,24531391
chr1,ENSG00000117602.11,+,24533083,24533088
chr1,ENSG00000117602.11,+,24535243,24541040
chr1,ENSG00000184454.6,+,24595424,24595430
chr1,ENSG00000184454.6,+,24605745,24609325
chr1,ENSG00000133226.16,+,24645984,24646073
chr1,ENSG00000133226.16,+,24646667,24646672
chr1,ENSG00000133226.16,+,24647082,24647208
chr1,ENSG00000133226.16,+,24648024,24648166
chr1,ENSG00000133226.16,+,24648859,24648887
chr1,ENSG00000133226.16,+,24671451,24671595
chr1,ENSG00000133226.16,+,24672182,24673267
chr1,ENSG00000169504.14,+,24840935,24844324
chr1,ENSG00000020633.18,-,24899511,24902124
chr1,ENSG00000117614.9,-,25222679,25223268
chr1,ENSG00000117616.17,-,25242237,25242705
chr1,ENSG00000117616.17,-,25243550,25245095
chr1,ENSG00000117616.17,-,25246964,25247029
chr1,ENSG00000187010.18,+,25303428,25303459
chr1,ENSG00000187010.18,+,25306596,25306729
chr1,ENSG00000187010.18,+,25317000,25317079
chr1,ENSG00000187010.18,+,25321889,25321962
chr1,ENSG00000187010.18,+,25328898,25330445
chr1,ENSG00000183726.10,+,25360703,25362361
chr1,ENSG00000188672.16,-,25362249,25362553
chr1,ENSG00000188672.16,-,25370467,25370540
chr1,ENSG00000188672.16,-,25375349,25375428
chr1,ENSG00000188672.16,-,25385711,25385844
chr1,ENSG00000188672.16,-,25388976,25389113
chr1,ENSG00000188672.16,-,25402596,25402729
chr1,ENSG00000204178.9,+,25498464,25500209
chr1,ENSG00000157978.11,+,25566990,25568886
chr1,ENSG00000117643.14,+,25782644,25782700
chr1,ENSG00000117643.14,+,25783663,25786207
chr1,ENSG00000162430.16,+,25815716,25818224
chr1,ENSG00000255054.3,+,25823025,25823128
chr1,ENSG00000117640.17,+,25823621,25823748
chr1,ENSG00000255054.3,+,25823644,25823744
chr1,ENSG00000117640.17,+,25826302,25826411
chr1,ENSG00000117640.17,+,25826615,25826826
chr1,ENSG00000117640.17,+,25829509,25829658
chr1,ENSG00000117640.17,+,25829782,25829831
chr1,ENSG00000127423.10,-,25831913,25832090
chr1,ENSG00000117640.17,+,25831921,25832942
chr1,ENSG00000127423.10,-,25834006,25834995
chr1,ENSG00000182749.5,-,25861210,25862801
chr1,ENSG00000182749.5,-,25863840,25863861
chr1,ENSG00000117632.20,-,25885440,25885725
chr1,ENSG00000117632.20,-,25900102,25901018
chr1,ENSG00000158006.13,-,25959767,25961991
chr1,ENSG00000158006.13,-,25990817,25990863
chr1,ENSG00000158008.9,+,26035345,26036464
chr1,ENSG00000158014.14,-,26037252,26039162
chr1,ENSG00000158022.6,-,26051304,26051875
chr1,ENSG00000175087.9,+,26122575,26125543
chr1,ENSG00000197245.5,+,26162105,26163962
chr1,ENSG00000282872.1,-,26164161,26164163
chr1,ENSG00000282872.1,-,26165708,26165737
chr1,ENSG00000236782.6,-,26169516,26170598
chr1,ENSG00000142675.17,+,26180715,26180896
chr1,ENSG00000142675.17,+,26181857,26181941
chr1,ENSG00000142675.17,+,26182361,26182402
chr1,ENSG00000142675.17,+,26182480,26182584
chr1,ENSG00000142675.17,+,26183197,26183256
chr1,ENSG00000142675.17,+,26183346,26183414
chr1,ENSG00000142675.17,+,26183729,26183830
chr1,ENSG00000142675.17,+,26184071,26184141
chr1,ENSG00000142675.17,+,26184214,26184287
chr1,ENSG00000142675.17,+,26184401,26184507
chr1,ENSG00000142675.17,+,26184585,26184612
chr1,ENSG00000142675.17,+,26185014,26185186
chr1,ENSG00000142675.17,+,26187168,26187241
chr1,ENSG00000142675.17,+,26187411,26187482
chr1,ENSG00000142675.17,+,26188234,26188307
chr1,ENSG00000142675.17,+,26188442,26188503
chr1,ENSG00000142675.17,+,26188598,26188697
chr1,ENSG00000142675.17,+,26188772,26188953
chr1,ENSG00000142675.17,+,26189279,26189886
chr1,ENSG00000188782.7,+,26201043,26201075
chr1,ENSG00000188782.7,+,26201354,26201519
chr1,ENSG00000188782.7,+,26202489,26202968
chr1,ENSG00000130695.13,+,26277291,26279038
chr1,ENSG00000142669.13,+,26280981,26281522
chr1,ENSG00000158062.20,-,26281328,26282301
chr1,ENSG00000158062.20,-,26285868,26286037
chr1,ENSG00000158062.20,-,26298037,26298062
chr1,ENSG00000169442.8,+,26320300,26320523
chr1,ENSG00000176092.13,-,26321859,26321970
chr1,ENSG00000176092.13,-,26342754,26342883
chr1,ENSG00000176092.13,-,26343047,26343097
chr1,ENSG00000176092.13,-,26346658,26346712
chr1,ENSG00000176083.17,-,26361634,26361653
chr1,ENSG00000176083.17,-,26368572,26368585
chr1,ENSG00000131914.10,+,26426456,26429722
chr1,ENSG00000117682.16,+,26447746,26448176
chr1,ENSG00000117682.16,+,26448408,26448565
chr1,ENSG00000117682.16,+,26457791,26457905
chr1,ENSG00000117682.16,+,26460037,26460144
chr1,ENSG00000117682.16,+,26467383,26467527
chr1,ENSG00000117682.16,+,26468895,26471294
chr1,ENSG00000198830.10,+,26475146,26475972
chr1,ENSG00000117676.13,+,26546867,26546983
chr1,ENSG00000117676.13,+,26547189,26547239
chr1,ENSG00000117676.13,+,26551397,26551477
chr1,ENSG00000117676.13,+,26551644,26551723
chr1,ENSG00000117676.13,+,26553391,26553461
chr1,ENSG00000117676.13,+,26560726,26560851
chr1,ENSG00000117676.13,+,26561045,26561134
chr1,ENSG00000117676.13,+,26561505,26561663
chr1,ENSG00000117676.13,+,26571449,26571610
chr1,ENSG00000117676.13,+,26571849,26571925
chr1,ENSG00000117676.13,+,26572176,26572293
chr1,ENSG00000117676.13,+,26573224,26573361
chr1,ENSG00000117676.13,+,26574079,26575030
chr1,ENSG00000117713.17,+,26729651,26729662
chr1,ENSG00000117713.17,+,26774804,26774901
chr1,ENSG00000117713.17,+,26779023,26782104
chr1,ENSG00000060642.10,+,26794853,26795234
chr1,ENSG00000060642.10,+,26797563,26797807
chr1,ENSG00000060642.10,+,26797842,26798398
chr1,ENSG00000204160.11,+,26853841,26857602
chr1,ENSG00000175793.11,+,26863957,26864457
